CustomerID,Age,Balance,Satisfaction,CommunicationType,CallDuration,PreviousLoans,CustomerSegment,MonthlyTransactions,Subscribe
3052,26,0.8467830271688292,2,0,451,0,0,89,0
3053,45,0.6007397744503934,3,2,542,4,1,53,1
3054,63,0.6818330320328587,2,0,215,4,1,16,1
3055,68,0.9935015603957081,1,2,469,1,0,75,1
3056,24,0.23233554592401817,2,2,303,3,0,93,0
3057,33,0.6239455747613883,10,0,297,1,0,12,1
3058,33,0.46032139005739836,6,0,345,3,0,20,0
3059,50,0.039451952922691436,1,1,285,1,2,44,0
3060,21,0.014470641502865034,6,2,125,2,0,49,0
3061,21,0.11922857781785867,1,0,50,2,0,68,0
3062,56,0.6490917405385481,2,1,418,2,0,67,1
3063,57,0.5671630879133922,8,0,50,1,0,55,1
3064,34,0.5534295611637274,6,2,470,0,0,14,0
3065,54,0.031856762528260085,9,0,375,4,0,80,1
3066,56,0.46930299636000705,1,0,364,0,0,90,1
3067,69,0.9246228178425285,5,1,231,4,1,75,1
3068,46,0.3975918693106466,7,0,479,3,0,49,1
3069,69,0.6249224697884563,9,1,305,2,0,89,1
3070,53,0.7798186756231436,9,2,437,2,1,60,1
3071,55,0.7839252791418876,4,2,250,4,0,90,1
3072,56,0.5192800823952713,4,0,341,2,2,77,1
3073,67,0.8579519454023363,4,1,131,0,0,88,0
3074,54,0.39137809336374696,3,2,523,1,0,17,0
3075,69,0.8886932147847983,8,0,505,2,0,68,1
3076,52,0.2402271663955453,5,0,398,2,2,92,1
3077,24,0.28021640699057104,7,0,117,3,0,34,1
3078,44,0.0531206241990011,10,0,60,1,0,56,0
3079,45,0.7955818365422829,6,0,180,4,1,58,1
3080,39,0.4170552362327056,9,1,312,1,2,61,1
3081,31,0.22911661391139904,3,0,264,1,2,22,0
3082,24,0.23179027761657967,6,0,28,4,0,29,0
3083,54,0.9013999412292332,3,0,262,1,0,57,1
3084,39,0.8339166004610369,2,0,590,3,0,24,1
3085,22,0.5535308853571833,3,0,338,0,0,15,0
3086,72,0.6161108004157211,2,0,421,1,0,44,1
3087,19,0.474325570550291,2,0,88,0,1,27,1
3088,44,0.39166654287880887,10,2,331,3,0,94,0
3089,38,0.9154768812183315,7,2,430,3,1,91,1
3090,71,0.12561270352030207,10,0,151,1,0,46,1
3091,55,0.41844678971622795,3,1,125,2,0,51,0
3092,32,0.34456190798787534,8,0,42,1,0,60,1
3093,38,0.49815072025114837,2,1,420,0,0,37,1
3094,27,0.45763187454517507,7,1,489,3,0,93,0
3095,40,0.5188895316510814,3,1,565,0,0,30,1
3096,73,0.1399189772269941,9,1,252,0,2,73,1
3097,56,0.5131415015132771,7,1,483,4,2,33,0
3098,22,0.24241881388721087,9,2,292,3,0,98,1
3099,18,0.18433134898819126,2,0,216,3,0,64,1
3100,30,0.06483421878619122,6,2,168,0,0,95,1
3101,38,0.7626525587561409,5,2,384,3,0,41,1
3102,43,0.42744192085655996,2,0,15,1,0,29,1
3103,67,0.6266436833117583,4,2,36,4,2,78,0
3104,62,0.7275933433047433,4,0,420,1,2,48,1
3105,38,0.6793166653135535,8,0,295,2,0,38,0
3106,70,0.4705007190896823,7,0,434,2,0,16,0
3107,35,0.3878985289517298,5,0,319,0,0,97,1
3108,54,0.3759599096406637,9,1,533,2,0,43,1
3109,62,0.6400487969300563,1,1,298,1,1,23,0
3110,49,0.4947943549418734,4,2,573,2,0,23,1
3111,53,0.8491322479885106,5,0,15,0,0,33,0
3112,34,0.8747019843267121,8,0,394,3,2,70,1
3113,52,0.17056037800651846,3,0,276,4,1,94,1
3114,66,0.13623365154572564,5,0,282,0,0,98,1
3115,28,0.6304009260359995,3,1,85,0,0,80,0
3116,38,0.3012257480622794,7,1,206,0,1,24,0
3117,69,0.01857071876509886,10,1,562,1,0,61,1
3118,72,0.8886426693629551,3,2,476,3,0,13,1
3119,70,0.22690076724380825,7,0,591,0,1,6,1
3120,43,0.9292806516858091,2,1,130,3,0,32,0
3121,21,0.7174344508782536,7,1,399,0,0,38,1
3122,51,0.7626534899114843,9,0,135,1,0,25,0
3123,69,0.20146149579316042,5,1,345,0,1,87,0
3124,65,0.23419442561681292,6,0,169,2,1,82,1
3125,35,0.5212677538240658,10,0,162,1,2,85,0
3126,57,0.17209985264986216,3,1,198,0,0,60,0
3127,52,0.3054316926830323,10,2,47,0,0,9,0
3128,58,0.32146247794780447,5,0,493,0,0,89,1
3129,46,0.1596299332527641,5,2,102,2,2,26,0
3130,69,0.20518283339516075,3,1,547,2,0,63,1
3131,46,0.7885518420082566,8,0,5,0,0,44,0
3132,55,0.16719585454726837,6,0,11,2,0,88,0
3133,59,0.028457391843922486,3,1,102,0,0,96,0
3134,38,0.6293549426289384,1,2,426,2,0,67,1
3135,59,0.97598311939245,10,1,170,3,0,36,1
3136,30,0.3312138146231214,1,1,88,0,0,49,0
3137,66,0.1186557031962523,10,1,438,0,1,87,0
3138,58,0.5703873253675308,2,2,346,4,0,96,0
3139,34,0.9063542110956462,10,0,210,4,0,91,0
3140,73,0.7840617798284788,5,0,433,1,0,37,1
3141,26,0.622515868412716,7,1,532,3,1,86,1
3142,58,0.3150564966075994,1,1,599,3,0,39,0
3143,18,0.54188017327622,1,2,524,1,2,50,1
3144,19,0.09124484130425536,4,1,425,4,0,40,1
3145,65,0.67894542428067,10,2,119,1,2,66,1
3146,46,0.7250960188976509,6,2,177,4,1,87,1
3147,50,0.9650316229099188,9,2,128,0,0,94,1
3148,27,0.26039735874507164,1,1,562,1,0,30,0
3149,67,0.018456419043022643,10,0,417,2,2,11,1
3150,57,0.5456084644271506,5,2,553,4,0,91,0
3151,38,0.7067905043968145,9,0,317,0,1,9,1
3152,45,0.790407475882988,8,2,241,2,1,91,1
3153,28,0.1937389330248106,7,1,355,2,0,36,0
3154,72,0.26175286903702366,10,2,572,3,2,83,1
3155,51,0.5125909252672963,2,2,437,4,0,95,0
3156,25,0.33060080997000185,9,0,457,0,0,85,0
3157,39,0.860511486587445,8,1,441,4,2,88,1
3158,25,0.47376015373872027,10,2,227,0,0,61,1
3159,66,0.799578644102003,10,1,407,4,0,84,1
3160,32,0.5806197604823538,9,0,276,2,0,66,1
3161,34,0.773090141617112,9,1,17,3,0,32,1
3162,40,0.33267298653032384,9,1,310,1,0,99,1
3163,41,0.8314166219303112,3,0,323,4,0,84,1
3164,62,0.2745723155510216,7,2,46,2,0,82,1
3165,36,0.5460988080032908,1,2,529,1,0,78,1
3166,22,0.21400711317387422,9,1,499,1,1,70,1
3167,49,0.47552652162619335,9,2,191,1,0,45,0
3168,61,0.31817520950870315,3,0,48,2,0,90,0
3169,18,0.26670343063721424,5,1,93,0,0,70,0
3170,40,0.9669850180280375,8,1,166,1,2,68,1
3171,54,0.16007410548673062,6,2,493,3,0,11,0
3172,25,0.7873258374573953,10,2,253,0,1,45,0
3173,30,0.9841649594832149,10,2,56,2,0,49,0
3174,25,0.01990148374007783,9,1,5,1,0,48,0
3175,74,0.699027414042095,3,2,237,2,0,34,1
3176,40,0.2529118055562871,7,1,223,2,0,42,1
3177,60,0.040487824328304445,6,2,589,1,0,43,0
3178,18,0.4028895789566308,5,1,19,2,0,23,0
3179,62,0.935217810170875,4,1,203,3,0,51,0
3180,68,0.011765094366997686,5,1,141,3,1,42,1
3181,41,0.5878856919297817,4,2,375,4,0,21,1
3182,52,0.5013964785953243,3,2,406,1,0,78,0
3183,41,0.8733841643710475,7,0,79,1,0,83,1
3184,34,0.08400171452062566,6,1,209,1,1,73,1
3185,22,0.6815260298866503,4,2,311,4,0,8,1
3186,37,0.6801096984332773,9,0,376,3,0,39,0
3187,38,0.6690800168622832,1,0,39,3,1,5,0
3188,57,0.942334494935037,1,2,352,1,0,85,1
3189,48,0.8230875290068804,9,1,452,2,0,89,1
3190,63,0.04197272624350601,7,0,422,0,1,62,0
3191,53,0.47108285070451317,2,0,85,0,0,26,0
3192,28,0.3979530562013335,10,1,554,1,1,9,0
3193,69,0.31014722109080206,5,2,235,1,0,64,1
3194,32,0.4513367251540973,4,1,414,3,0,40,1
3195,36,0.38419418492597746,1,1,581,3,0,13,0
3196,24,0.43233389987866533,9,2,355,2,0,88,1
3197,68,0.9792618656086425,6,0,247,3,1,61,1
3198,45,0.08863297474958076,6,1,228,0,0,82,0
3199,68,0.9222308698387298,4,0,538,0,0,88,1
3200,60,0.4802367134710267,2,0,360,3,0,94,1
3201,22,0.6237422454995412,8,0,174,0,1,8,0
3202,22,0.8301829666176939,8,2,373,0,1,55,1
3203,47,0.36046302914925554,3,0,60,0,0,43,0
3204,71,0.4304219080879669,7,1,169,0,0,88,0
3205,49,0.40951848027871396,7,1,506,4,0,56,1
3206,25,0.37473102253575985,5,1,413,1,1,79,0
3207,27,0.9255293216468949,5,2,115,2,0,75,1
3208,55,0.8289298911930121,8,1,174,4,0,59,1
3209,64,0.1089999898629761,4,2,423,2,0,35,0
3210,49,0.10812335247709604,1,0,127,4,1,54,1
3211,65,0.4278695148529912,1,0,488,4,0,12,0
3212,45,0.09865737673280905,9,2,4,2,0,91,1
3213,34,0.6190930952711197,4,2,325,1,0,19,0
3214,48,0.1436916072617339,1,2,171,3,0,69,1
3215,25,0.5223732639668011,2,0,198,4,2,14,1
3216,57,0.007219947003717753,10,2,230,1,1,45,0
3217,42,0.3165963484126467,7,0,332,3,1,92,1
3218,26,0.6771907236726554,2,0,465,2,0,83,1
3219,19,0.48403894022784844,1,1,423,4,0,52,1
3220,32,0.9782694859989881,10,0,312,3,0,25,1
3221,67,0.8741037960662108,9,2,522,1,0,90,1
3222,20,0.3590707790431512,5,2,423,3,1,28,0
3223,66,0.0454865414722746,4,2,174,2,0,78,0
3224,53,0.8456263001150188,4,0,373,3,0,27,0
3225,21,0.9112343103146714,1,0,236,0,0,84,1
3226,31,0.8206273934190368,3,1,442,4,0,73,1
3227,58,0.12794994091976486,1,1,37,1,1,37,1
3228,58,0.9979151344122877,5,2,538,1,0,40,1
3229,42,0.25858422155277383,5,0,155,4,0,29,0
3230,72,0.7242049128083701,9,2,193,4,1,62,1
3231,67,0.9080348763357216,8,2,160,0,1,94,1
3232,27,0.23568711433070944,5,2,125,0,1,70,1
3233,38,0.9082585546770661,5,1,546,1,0,35,0
3234,53,0.30948157919486696,7,2,238,3,0,48,0
3235,29,0.9764132223840561,2,1,40,4,0,67,0
3236,44,0.2812600203804746,7,0,185,0,0,49,0
3237,57,0.9534358247578352,1,2,460,0,0,87,0
3238,19,0.053544650892674905,5,1,388,0,2,86,1
3239,71,0.709272011669813,6,0,260,3,0,54,1
3240,30,0.5321111338370037,10,1,405,1,1,71,1
3241,70,0.47787707712273064,1,2,545,1,1,75,1
3242,49,0.22349431425584,9,0,448,0,1,91,1
3243,48,0.705595789776492,9,0,400,3,1,5,1
3244,33,0.1908094914463071,1,0,306,3,0,75,1
3245,49,0.5528417959847682,4,1,136,1,1,90,1
3246,49,0.2532453630402508,8,1,201,4,0,71,1
3247,51,0.9556213797813561,2,1,156,0,2,87,0
3248,28,0.028631193835652824,8,0,254,3,1,98,1
3249,27,0.19972828011123656,10,2,180,4,0,13,1
3250,32,0.24231060638744772,9,2,408,2,2,39,1
3251,34,0.4140678257678164,9,0,27,0,0,17,0
3252,57,0.23273024187005353,1,2,514,2,0,30,1
3253,35,0.49134909026878526,9,0,544,1,0,49,0
3254,72,0.872465523258539,4,2,198,1,2,55,1
3255,26,0.7120634214091708,8,2,68,1,2,96,1
3256,42,0.579961980535111,9,2,16,3,0,29,1
3257,57,0.08900317798267965,3,1,545,3,0,60,0
3258,31,0.6939921083892756,6,1,59,4,0,43,1
3259,42,0.16641428431093985,3,0,183,2,0,7,1
3260,67,0.786367385961698,1,1,364,1,0,79,1
3261,39,0.2500567585101532,10,0,433,1,0,98,0
3262,69,0.4170487283209009,6,1,198,3,0,57,1
3263,47,0.3504702023179279,5,2,231,3,1,37,1
3264,37,0.8588139146748568,3,1,367,3,0,66,0
3265,38,0.12654445871340814,4,1,429,0,0,71,0
3266,61,0.5656448823847886,2,1,563,2,0,73,0
3267,49,0.14206160944306223,10,0,118,2,0,99,0
3268,68,0.7047958361321867,10,0,329,0,0,8,1
3269,63,0.9050781277944812,4,2,214,1,0,76,1
3270,66,0.4346076538672534,4,2,321,4,0,63,1
3271,73,0.4880922602649759,3,2,148,4,1,21,0
3272,38,0.9274228364827622,6,1,407,1,0,26,1
3273,52,0.5209913886493571,1,2,376,4,0,42,1
3274,49,0.48759843804956093,9,0,319,3,0,92,1
3275,47,0.5783291027043042,10,2,4,2,0,35,0
3276,72,0.6892297363629519,3,2,401,3,0,53,1
3277,56,0.10688337508703138,3,2,202,4,0,56,0
3278,66,0.821110527741516,3,2,36,4,0,93,1
3279,29,0.43550502745325925,7,2,53,2,0,42,1
3280,58,0.07234850989748554,8,0,287,3,0,53,0
3281,64,0.7861826691982131,2,1,283,2,0,94,0
3282,35,0.3769499716862721,1,2,597,4,0,31,1
3283,38,0.10036749509505394,5,1,44,2,1,27,0
3284,30,0.6337790395432505,8,2,283,2,0,88,0
3285,38,0.8801313534336417,3,1,581,4,0,31,1
3286,25,0.8877535094139863,6,0,41,2,0,85,0
3287,63,0.9576634748089732,3,1,416,3,2,18,0
3288,57,0.867705459766688,6,2,271,4,0,7,1
3289,63,0.002140919345475223,4,1,140,2,0,31,0
3290,24,0.38024116641339023,7,1,570,1,1,66,1
3291,40,0.818542579905503,10,2,46,3,0,18,1
3292,61,0.3662530059984742,1,1,166,3,2,96,0
3293,49,0.6015485063797061,1,2,125,3,0,48,0
3294,28,0.606316947374532,5,0,471,0,0,29,1
3295,39,0.36502530403882305,9,2,369,4,0,65,0
3296,39,0.9044739272812876,5,0,587,0,1,79,1
3297,60,0.5032283453861176,4,1,6,2,0,56,0
3298,42,0.4647842059375008,8,2,275,4,0,16,0
3299,39,0.9975137456618959,5,1,590,3,0,88,1
3300,45,0.49350036407261666,1,0,64,3,0,38,0
3301,46,0.17839825192858105,7,0,201,3,0,27,1
3302,30,0.513069422863438,4,1,141,3,2,23,0
3303,35,0.81401673551993,10,2,97,2,0,5,1
3304,19,0.7768603268982814,5,2,216,1,0,78,0
3305,46,0.788581765108471,6,2,585,4,0,69,1
3306,38,0.7080237839979118,7,2,292,1,1,9,1
3307,32,0.2542178290666882,2,0,507,4,1,61,0
3308,69,0.8620840858402314,1,2,133,3,2,26,0
3309,44,0.8934434653762651,3,1,261,0,0,47,0
3310,67,0.19415269661854906,10,0,283,2,0,6,0
3311,48,0.13045563655139392,1,1,101,4,0,77,1
3312,32,0.975604968589112,4,1,376,3,0,11,1
3313,68,0.8683239636503679,6,1,205,0,0,25,1
3314,40,0.8932361472099467,5,0,12,3,1,75,1
3315,41,0.8863763846243952,4,2,122,2,0,63,1
3316,61,0.5416868240337284,7,1,9,0,0,13,1
3317,30,0.6464017366657997,6,1,591,4,1,44,1
3318,39,0.5453628521336417,3,2,166,4,1,77,0
3319,60,0.05120634919032907,9,2,150,4,1,53,1
3320,54,0.7455030853527727,5,2,36,4,0,16,1
3321,50,0.5053320333358803,10,2,473,0,2,77,1
3322,73,0.6477090747902298,1,1,443,2,0,14,0
3323,20,0.5026398049755353,6,0,341,0,1,78,1
3324,71,0.49181132232245595,5,2,4,4,0,21,1
3325,36,0.17178910947776682,10,2,225,2,0,8,1
3326,40,0.27871371514114895,8,1,538,1,0,68,0
3327,46,0.1588526919439558,4,2,123,1,2,20,1
3328,47,0.19566629562534243,1,1,402,0,0,53,1
3329,56,0.9729773804203049,2,1,34,4,1,31,0
3330,61,0.15311344577219843,8,1,236,1,0,10,0
3331,64,0.26927042430520765,10,1,467,1,0,13,0
3332,42,0.590589657738585,8,2,498,3,0,62,1
3333,54,0.6101785762366418,5,0,511,3,0,36,1
3334,64,0.15397412974382907,6,2,316,2,1,42,1
3335,25,0.7937174257852123,2,0,302,2,0,34,1
3336,59,0.785202867912825,9,2,101,4,1,82,1
3337,33,0.2373177042038911,6,1,588,1,0,49,1
3338,25,0.28866630267546045,9,2,311,0,0,33,0
3339,18,0.937987865459497,10,1,81,0,1,96,1
3340,61,0.8256714459794781,3,2,192,3,2,26,1
3341,22,0.6977970330625238,6,1,223,2,0,35,1
3342,20,0.08223322151060053,10,0,52,4,0,85,1
3343,18,0.4182640809025757,5,1,344,3,0,21,1
3344,21,0.559301872076827,9,2,84,3,0,58,1
3345,57,0.18741128798377693,10,1,210,4,0,83,0
3346,52,0.4482265821082245,1,0,182,4,0,51,0
3347,49,0.60102587748869,9,0,271,1,0,36,1
3348,59,0.3273766801153992,5,2,505,4,0,32,0
3349,51,0.7809448189504872,1,1,226,4,0,15,1
3350,60,0.8404495816388055,10,2,11,3,0,43,0
3351,42,0.32360946943407076,8,1,92,3,0,21,1
3352,27,0.8386571544924571,7,0,329,0,1,80,1
3353,38,0.10357656610301502,6,2,189,0,0,43,0
3354,63,0.8377290986226563,2,0,597,0,1,77,1
3355,56,0.1527504316676166,5,1,292,4,0,29,1
3356,44,0.08292715250972604,3,0,260,1,0,30,1
3357,44,0.6417754044410112,2,1,322,3,0,72,1
3358,19,0.4719373657552943,10,2,9,2,1,66,0
3359,58,0.9078906004128328,1,1,87,1,0,23,0
3360,65,0.3631891960908492,9,1,339,2,0,17,0
3361,30,0.2871522634376287,2,2,317,4,0,33,0
3362,26,0.5007349061441984,1,2,548,2,0,58,0
3363,69,0.4559461857686613,7,0,222,0,1,77,0
3364,53,0.34442804621718826,9,1,208,3,0,46,1
3365,39,0.6937412986983286,6,1,48,1,0,66,0
3366,59,0.7595618339139083,8,0,535,0,0,75,1
3367,43,0.8529839690301366,7,1,262,3,0,75,1
3368,71,0.9728566047103429,9,1,205,0,2,25,1
3369,29,0.26665619213250447,7,2,496,1,0,13,0
3370,34,0.7160934824899615,6,2,464,4,0,49,1
3371,31,0.39425823549574524,1,2,19,2,0,31,1
3372,31,0.6770819719511081,9,0,567,4,1,52,1
3373,74,0.47598169034922033,10,2,107,2,0,89,1
3374,51,0.9937731027679316,5,0,139,2,1,73,1
3375,70,0.7289021357907499,2,2,90,1,0,9,1
3376,74,0.9524913004343245,8,1,270,1,0,76,1
3377,37,0.8349695494811857,4,1,328,4,0,19,1
3378,28,0.9029010111633711,3,2,209,3,2,81,1
3379,33,0.8144191972146749,1,2,572,3,0,48,1
3380,68,0.4591591303759114,5,0,454,4,0,51,0
3381,48,0.2517884533468844,3,1,283,2,0,36,0
3382,72,0.3703201754505222,4,2,365,1,0,40,0
3383,23,0.020236232639950447,9,2,483,4,0,53,0
3384,73,0.5239931674646672,7,1,2,3,1,57,1
3385,36,0.5050578002704087,5,2,163,2,0,27,1
3386,54,0.5252504648304882,8,1,387,3,0,38,1
3387,21,0.9740312249720638,6,2,8,2,0,22,0
3388,64,0.9114540034548393,10,1,365,3,0,16,1
3389,21,0.161712778330108,2,0,11,0,0,91,0
3390,37,0.3688825215558892,7,2,73,2,1,6,1
3391,27,0.4239561794632619,1,2,237,2,0,31,0
3392,41,0.36053291785164776,3,2,107,2,0,54,0
3393,71,0.7984959636039131,1,0,524,0,2,35,1
3394,52,0.5240376698675869,1,2,233,0,0,52,0
3395,43,0.572099816971625,5,2,438,3,0,90,1
3396,54,0.8530135589879255,6,1,480,1,1,73,1
3397,55,0.8059281534153586,3,2,91,3,0,21,1
3398,38,0.1322115228202997,3,2,197,2,1,47,0
3399,71,0.7139145840836343,3,1,115,2,0,75,0
3400,57,0.43543612890203554,1,0,364,3,1,22,1
3401,56,0.29464890306250047,5,0,152,4,0,70,1
3402,38,0.050018820902186345,1,1,107,1,2,35,1
3403,27,0.48724956034545097,10,0,527,0,1,67,1
3404,55,0.3554366807245314,10,0,55,1,0,32,1
3405,63,0.2515130396764008,3,2,451,4,1,71,1
3406,21,0.6946717295969576,6,2,391,3,0,13,1
3407,74,0.769485387315587,6,2,207,3,0,32,0
3408,62,0.2447895190294248,3,0,509,2,0,96,1
3409,37,0.049447436679347256,9,2,554,3,0,22,0
3410,34,0.848752700565235,8,0,299,4,1,19,1
3411,72,0.009959741204303318,3,2,278,3,0,79,1
3412,24,0.937112493921472,5,0,143,3,0,93,1
3413,21,0.6276198739827059,5,1,203,4,0,9,0
3414,46,0.3218466352013203,5,1,228,0,1,45,0
3415,31,0.2464779095767362,3,2,264,1,1,95,0
3416,20,0.009005664264475244,5,0,465,3,2,80,1
3417,41,0.23547141701087715,5,1,136,1,0,78,1
3418,54,0.1377283015171411,4,1,239,1,0,77,1
3419,33,0.6121662207231456,4,2,448,2,2,70,0
3420,72,0.1665455885938013,2,2,314,0,1,77,0
3421,69,0.5286298375366193,9,0,150,1,0,55,0
3422,21,0.5901164223444708,7,1,324,2,2,20,1
3423,73,0.2980416983469145,1,0,402,4,1,69,0
3424,41,0.035064949018718705,5,0,352,4,0,89,0
3425,51,0.0372538806141961,2,2,109,4,1,61,0
3426,47,0.026347332193917605,10,0,465,4,1,41,0
3427,35,0.7391246671365462,6,0,39,4,0,43,1
3428,36,0.31800970481429813,7,1,339,2,0,69,0
3429,48,0.7963001859676636,2,0,371,0,2,53,1
3430,36,0.43173282384284917,6,1,524,0,0,51,1
3431,66,0.45299810082996383,3,1,506,2,1,44,0
3432,63,0.5128826025095737,9,0,52,2,0,18,0
3433,36,0.7130314563751039,4,0,79,3,1,44,1
3434,39,0.27350286582970706,3,1,350,1,0,52,0
3435,41,0.1215873495335269,3,0,550,4,0,36,1
3436,62,0.5560573351914615,2,1,339,1,0,92,1
3437,29,0.32697762324273927,9,0,120,3,1,43,1
3438,47,0.4424913136680374,8,1,64,0,0,37,1
3439,55,0.6469467083373054,5,1,439,4,2,34,0
3440,70,0.4941257411412706,9,2,295,0,0,30,1
3441,48,0.6202788171008429,2,0,204,2,0,47,0
3442,53,0.5442000021136278,6,1,556,1,2,59,1
3443,36,0.7397963719360992,7,1,277,0,0,48,1
3444,65,0.70593661771162,6,0,134,3,1,82,1
3445,62,0.5341898918086192,3,0,377,0,0,80,0
3446,53,0.6789030208597069,10,0,51,4,2,7,0
3447,47,0.8735596022726128,10,2,579,4,0,11,1
3448,72,0.4322712877881686,10,0,66,1,0,89,0
3449,66,0.41276307274879365,9,2,2,2,0,62,1
3450,72,0.7642456208523801,8,0,569,4,0,95,1
3451,50,0.582553837041994,8,2,450,3,0,14,1
3452,35,0.07100678022258855,8,0,509,1,0,14,1
3453,69,0.8921120156910813,9,2,437,4,1,85,1
3454,66,0.030783102237640136,1,1,527,3,2,46,0
3455,45,0.7483963562097431,8,2,101,0,1,38,0
3456,64,0.7587941427043129,2,2,436,3,0,86,0
3457,28,0.9531110852819304,4,1,20,1,0,30,0
3458,74,0.054134408402320755,1,0,386,4,0,64,0
3459,71,0.596856860784491,6,1,532,2,0,6,0
3460,62,0.42784057062705294,10,1,91,2,0,77,1
3461,50,0.330632954859542,1,1,132,3,1,49,0
3462,34,0.09031856029907304,5,2,504,3,0,9,0
3463,23,0.5626541196713092,9,1,452,3,2,30,1
3464,21,0.47904072567461364,1,0,147,4,0,83,1
3465,37,0.10455445815102427,9,2,231,2,0,29,1
3466,65,0.6124895070970834,4,2,164,2,0,30,1
3467,64,0.7379531202529385,3,1,313,1,0,96,0
3468,44,0.7672783010536482,8,2,297,1,0,91,1
3469,32,0.9053731882624274,6,0,222,0,0,89,1
3470,23,0.4094707418887772,7,2,352,4,0,26,1
3471,64,0.953072768622137,9,1,415,3,0,23,0
3472,31,0.8654294050826861,5,1,61,1,0,14,1
3473,28,0.29650157102393904,2,1,375,0,0,46,1
3474,56,0.15928303734945848,3,2,598,0,0,35,0
3475,26,0.4353893961280134,3,1,404,2,0,35,1
3476,43,0.4018987079559666,4,2,254,4,0,79,1
3477,33,0.5757193053312043,10,1,450,4,0,85,1
3478,22,0.583386232327748,7,1,389,3,0,90,1
3479,74,0.7499869843799752,10,1,347,4,0,94,1
3480,69,0.5098899482056102,6,0,501,3,0,40,1
3481,27,0.10482264094076554,3,0,321,4,0,70,0
3482,67,0.8582913355531061,7,1,543,2,1,36,0
3483,20,0.30976458318518707,4,1,63,0,0,71,0
3484,30,0.971297460306592,10,2,153,4,0,67,1
3485,60,0.11786010867977015,8,2,516,4,2,27,0
3486,66,0.9582511722325032,7,0,394,2,0,54,1
3487,47,0.09101180688251698,7,2,329,1,1,69,1
3488,71,0.23103613794705946,9,2,462,3,0,73,0
3489,62,0.04657994208654159,8,2,91,1,1,48,0
3490,23,0.7051131466389949,1,2,221,0,0,62,1
3491,34,0.8502987365717918,7,0,189,1,0,61,0
3492,62,0.4340710818159804,3,0,571,0,0,41,1
3493,68,0.9285220750424297,4,2,204,3,1,69,1
3494,70,0.5902990717555996,6,2,211,2,1,22,0
3495,36,0.6300071354465232,5,0,88,0,0,9,0
3496,59,0.8454192017007699,8,1,362,3,1,86,1
3497,52,0.2968002050518389,2,2,370,2,0,30,0
3498,63,0.3542657213276258,5,1,331,1,0,37,1
3499,43,0.9059519191946444,5,2,425,1,0,46,0
3500,68,0.9009634960387638,3,0,454,0,0,92,1
3501,22,0.9764827762008709,10,2,421,4,1,31,1
3502,46,0.9018383164416711,5,1,170,4,0,58,1
3503,54,0.1273720360333609,4,0,248,2,2,87,0
3504,37,0.8237242861369873,5,2,180,1,1,86,1
3505,66,0.40983847810959406,10,2,474,3,0,83,1
3506,38,0.9908013559459379,9,0,482,2,1,95,1
3507,27,0.47228096432880107,7,2,383,0,1,79,1
3508,22,0.5538360825022206,1,0,403,0,2,28,0
3509,53,0.5297749152567985,3,2,160,2,0,7,0
3510,23,0.3217370298582778,9,0,247,3,1,43,0
3511,43,0.07502208889291817,4,2,318,1,0,75,0
3512,21,0.8956512304019185,4,0,530,1,0,16,1
3513,56,0.8026758125262868,10,0,112,3,0,37,1
3514,56,0.13952678055966927,6,2,562,1,2,26,0
3515,67,0.7767682713500729,3,0,343,4,0,39,1
3516,52,0.62584666605061,3,2,122,4,0,18,1
3517,18,0.4091437879176223,9,2,318,3,0,30,1
3518,41,0.2540211490955627,5,2,573,4,0,87,0
3519,74,0.8597287835022325,7,0,477,2,0,89,0
3520,53,0.700188259294053,5,2,412,1,0,58,1
3521,23,0.5477399094691369,6,0,585,2,0,45,1
3522,58,0.6095685338984641,8,1,244,3,0,49,0
3523,71,0.09106618208218098,8,1,543,4,0,35,1
3524,63,0.4739197609111919,2,1,456,2,0,73,0
3525,61,0.193700292785702,9,2,152,2,1,21,1
3526,74,0.20838367900882537,10,0,14,0,0,64,1
3527,48,0.6613039622868667,6,2,442,2,0,8,1
3528,37,0.9112561518342881,7,0,303,4,0,14,1
3529,41,0.40375661047834654,3,1,244,1,1,98,1
3530,42,0.20774927301219037,4,1,566,1,0,13,0
3531,53,0.6487469372366542,6,1,553,1,0,65,1
3532,38,0.8711870463503177,7,2,454,4,0,94,1
3533,47,0.7483188011224908,6,2,358,1,1,26,1
3534,41,0.8687572305365872,5,0,51,1,2,25,1
3535,61,0.5365546710107993,2,0,10,3,0,27,0
3536,59,0.7518762443691909,7,1,599,3,1,65,1
3537,47,0.14006455935893647,5,2,226,0,0,16,0
3538,39,0.3482746153631915,9,2,113,0,0,99,1
3539,45,0.38954916448152244,4,0,536,2,0,21,1
3540,24,0.5112957462460346,10,0,86,2,2,59,1
3541,52,0.9290763602568237,2,2,592,2,1,25,1
3542,72,0.8742965602221743,7,2,249,0,0,58,1
3543,45,0.13452549228918453,7,0,249,1,0,51,0
3544,31,0.1727896518824632,1,2,420,2,0,45,0
3545,73,0.35764054958891134,5,2,209,1,0,19,0
3546,27,0.2907438658906739,3,1,520,1,0,63,1
3547,33,0.6147709531562623,9,2,547,0,1,19,1
3548,33,0.9027760477645449,9,2,56,3,0,33,0
3549,71,0.9622915416725868,7,2,62,3,1,15,1
3550,48,0.6536029525352265,9,0,337,4,0,33,0
